word,line_number,left_context,keyword,right_context,full_line
moren,266,t't roinfte vervolg : ondertufichen blijven dc,moren,fo® wel als d'al < gerineh noch fletck op de k,t't roinfte vervolg : ondertufichen blijven dc moren fo® wel als d'al < gerineh noch fletck op de k
moren,267,"ge . fchreven hebben , als of er was , dat de",moren,"van zale ' e met de hollanders fouden breken ,","ge . fchreven hebben , als of er was , dat de moren van zale ' e met de hollanders fouden breken ,"
moren,268,"ven hebben t als of ei afparentie was , dat de",moren,"van zalée met de hollanders fouden breken , en","ven hebben t als of ei afparentie was , dat de moren van zalée met de hollanders fouden breken , en"
moren,269,", itad laten fpringen , i waer door de meefte",moren,in de . lucht gevlogen waren } want men fag de,", itad laten fpringen , i waer door de meefte moren in de . lucht gevlogen waren } want men fag de"
moren,270,"lag , had laten fpringen , waer door de meefte",moren,in de lucht gevlogen waren ; want men fag den,"lag , had laten fpringen , waer door de meefte moren in de lucht gevlogen waren ; want men fag den"
moren,271,"d'englcterrcas. , gebloemde en effe gewaterde",moren,"van alle couleuren , fwarte er » srccouleurde","d'englcterrcas. , gebloemde en effe gewaterde moren van alle couleuren , fwarte er » srccouleurde"
moren,272,"tan majcfteyts.onderdanen , die laetft door de",moren,"genplueinen in , slaverney gefonden zijn jen m","tan majcfteyts.onderdanen , die laetft door de moren genplueinen in , slaverney gefonden zijn jen m"
moren,273,de * 24 paflatoln een portugees schip met fijn,moren,"vertrocken , beefc doortegenwïnt te st. hubes","de * 24 paflatoln een portugees schip met fijn moren vertrocken , beefc doortegenwïnt te st. hubes"
moren,274,"van gibraltar gekomen , verneemt men , dat de",moren,"niet wel gedisponeert fchijnen , om dc treves","van gibraltar gekomen , verneemt men , dat de moren niet wel gedisponeert fchijnen , om dc treves"
moren,275,"f d'engleterrens , gebloemde en eife gewaterde",moren,"van alle couleuren , l'warte en gecoulcurdc vo","f d'engleterrens , gebloemde en eife gewaterde moren van alle couleuren , l'warte en gecoulcurdc vo"
moren,276,convoy met de schepen na portugael is gifttien,moren,uyt tesfef inztr gelopen nevens eenige antfcie,convoy met de schepen na portugael is gifttien moren uyt tesfef inztr gelopen nevens eenige antfcie
moren,277,: ondertufichen . oordeelde hy „ ' dat het den,moren,nu'regte ernft was . gifieren flond mr. biffc,: ondertufichen . oordeelde hy „ ' dat het den moren nu'regte ernft was . gifieren flond mr. biffc
moren,278,"bctaclt hebben , met verbod tra niet racer 11",moren,"ptcdickeo . oen lis de gtaef vaa wigtown , die","bctaclt hebben , met verbod tra niet racer 11 moren ptcdickeo . oen lis de gtaef vaa wigtown , die"
moren,279,"vc bctaelt hebben , met verbod vao niet meet h",moren,"ptcdicken . oen tis de gtacf van wigtown , die","vc bctaelt hebben , met verbod vao niet meet h moren ptcdicken . oen tis de gtacf van wigtown , die"
moren,280,wy hebben 7 smeken canon en een monict aldaer,moren,", co 400 gcvaagcoa ncvcaa veel paetdea cn vee","wy hebben 7 smeken canon en een monict aldaer moren , co 400 gcvaagcoa ncvcaa veel paetdea cn vee"
moren,281,icitic bulpiciddclcn fijn gehoor weet d. de j.,moren,"* hcnrigucs , m. de leeuw , g. toortnlurg , n.","icitic bulpiciddclcn fijn gehoor weet d. de j. moren * hcnrigucs , m. de leeuw , g. toortnlurg , n."
moren,282,"abelen , dicttonuirede serie , cha. > fepn ' ,",moren,", < tnsavtry , kefte ' . f'ancknnckomc , journ","abelen , dicttonuirede serie , cha. > fepn ' , moren , < tnsavtry , kefte ' . f'ancknnckomc , journ"
moren,283,nb . in deeze veriocpirg zal ni-ts ingeftooken,moren,"worden . r. mason , mr. kleermaker van londen","nb . in deeze veriocpirg zal ni-ts ingeftooken moren worden . r. mason , mr. kleermaker van londen"
moren,284,"in perfoon aan hetzelve huis te komen , of te",moren,weeten wie hy is . om roede te kunnen fpreeken,"in perfoon aan hetzelve huis te komen , of te moren weeten wie hy is . om roede te kunnen fpreeken"
moren,285,y aangekant en getracht had ora de turken „ en,moren,daartegen te doen murmureren ; dat zelf de rey,y aangekant en getracht had ora de turken „ en moren daartegen te doen murmureren ; dat zelf de rey
moren,286,"outumes religieules ; . dictionaire de bayle ,",moren,; vues de suiffe ; rofei ; sspp ; voet ; vonde,"outumes religieules ; . dictionaire de bayle , moren ; vues de suiffe ; rofei ; sspp ; voet ; vonde"
moren,287,"agvaard allen en een iegeiyk , dewelke zou ten",moren,"w'üen laftinecrcn , ten tydevanhet óverlyden v","agvaard allen en een iegeiyk , dewelke zou ten moren w'üen laftinecrcn , ten tydevanhet óverlyden v"
moren,288,eet ; discours fiar saurin ; diclionnaires par,moren,' en bayle . en veclc andere fraaije we rken ;,eet ; discours fiar saurin ; diclionnaires par moren ' en bayle . en veclc andere fraaije we rken ;
moren,289,"ngen , ' als tot fluut via den i oorlog zondea",moren,"vereifcht worden ,7en vsb alle inqnar ! titrln","ngen , ' als tot fluut via den i oorlog zondea moren vereifcht worden ,7en vsb alle inqnar ! titrln"
moren,290,elafontaine . diaionnairedeßayle.chauffepic'cn,moren,". inqtt-rtü , sr.arir.kßvbtlswoor « renboek pa","elafontaine . diaionnairedeßayle.chauffepic'cn moren . inqtt-rtü , sr.arir.kßvbtlswoor « renboek pa"
moren,291,"he eff eten , waar op een prys cou . lant is ,",moren,"gereekend worden naar den prys , waar op dezel","he eff eten , waar op een prys cou . lant is , moren gereekend worden naar den prys , waar op dezel"
moren,292,zitter de vergadering verklaren het wettig vit,moren,vertelen woordigend lkkaam van het volk van ne,zitter de vergadering verklaren het wettig vit moren vertelen woordigend lkkaam van het volk van ne
moren,293,se driekleurige nationaale vlag waait van den,moren,". tevs « ing der prov , fioneele vertegenwoord","se driekleurige nationaale vlag waait van den moren . tevs « ing der prov , fioneele vertegenwoord"
moren,294,"endt-mea vêilcond.rk'n , z & he * ' 4 dage » «",moren,"ptknverkooptlag.teaienzvn , ten compc vandenno","endt-mea vêilcond.rk'n , z & he * ' 4 dage » « moren ptknverkooptlag.teaienzvn , ten compc vandenno"
moren,295,rte van dezelve goederen ; '' ■ ten.profytials,moren,", en eene boete daarenboven van driehonderd gu","rte van dezelve goederen ; '' ■ ten.profytials moren , en eene boete daarenboven van driehonderd gu"
moren,296,nters niet zonder briefjes vau da opperhoofden,moren,verkopen . de franfche militairen zullen niet,nters niet zonder briefjes vau da opperhoofden moren verkopen . de franfche militairen zullen niet
moren,297,"tjcnoot de heer manttel , heeft dat geluk niet",moren,"gebeuren , aangezien in zyn , den 20 juny , ge","tjcnoot de heer manttel , heeft dat geluk niet moren gebeuren , aangezien in zyn , den 20 juny , ge"
moren,298,ping ftaat het een ieder vry om goederen in te,moren,"brengen . , . grtuutende de amftcrtamfe-he ker","ping ftaat het een ieder vry om goederen in te moren brengen . , . grtuutende de amftcrtamfe-he ker"
moren,299,anhertmrindeluchtgefprongen het andere door de,moren,"en bokkantztn isafgeloopen , hetjammerlvk tn w","anhertmrindeluchtgefprongen het andere door de moren en bokkantztn isafgeloopen , hetjammerlvk tn w"
moren,300,"ne in de lucht gefprongen , het andere door de",moren,"en bokkanez.cn isafgeloopen , hetjammerlyk en","ne in de lucht gefprongen , het andere door de moren en bokkanez.cn isafgeloopen , hetjammerlyk en"
moren,301,den kaptein e : : ettigenvanbet andere door de,moren,"enßokkantztn isafgc oopen , » > « ' * » « '^ *","den kaptein e : : ettigenvanbet andere door de moren enßokkantztn isafgc oopen , » > « ' * » « '^ *"
moren,302,"hoorlyk advertentie , dezelve na goedvinden re",moren,"ctmbourfecren , en zuiks-.ahes tegens intrckki","hoorlyk advertentie , dezelve na goedvinden re moren ctmbourfecren , en zuiks-.ahes tegens intrckki"
moren,303,"ein de lucht gefprongen , ! .ct andere door de",moren,"cnßnkkanezen\so.ïge\ooncn , hetitmtnerlik en w","ein de lucht gefprongen , ! .ct andere door de moren cnßnkkanezen\so.ïge\ooncn , hetitmtnerlik en w"
moren,304,"anker is gekomen . j. de leeuw , d. de j '' .",moren,"» henriques , m. dt leeuw , m. l.content junio","anker is gekomen . j. de leeuw , d. de j '' . moren » henriques , m. dt leeuw , m. l.content junio"
moren,305,yg 1. i- r. hun en de hooa.li s n : ir wdte de,moren,"in m : , ; igie tofg-.loeid w.ren.en vir wur d","yg 1. i- r. hun en de hooa.li s n : ir wdte de moren in m : , ; igie tofg-.loeid w.ren.en vir wur d"
moren,306,". eiffe iffes jurdo : , met 10 msnnen . dat de",moren,", deze balde scheepen genoomen hebbende , getr",". eiffe iffes jurdo : , met 10 msnnen . dat de moren , deze balde scheepen genoomen hebbende , getr"
moren,307,; _____ . i\\l i ? w » welke i « a vetfehuuig-,moren,"- * » , ofte et-ifc- aa-otpmtir.tv-timf. , ltt","; _____ . i\\l i ? w » welke i « a vetfehuuig- moren - * » , ofte et-ifc- aa-otpmtir.tv-timf. , ltt"
moren,308,« te leeuw ' '' ltnieuweahuys f d. ' de j . ',moren,» heariques r a ) tore « bnrg t j- w- le norm,« te leeuw ' '' ltnieuweahuys f d. ' de j . ' moren » heariques r a ) tore « bnrg t j- w- le norm
moren,309,"lisbon lob ysbrands , beide van hamburg , olot",moren,"uit sicilien , olof hilbobmer.edlof s. van wyk","lisbon lob ysbrands , beide van hamburg , olot moren uit sicilien , olof hilbobmer.edlof s. van wyk"
moren,310,"15 schepen , zoo dra de wind gunftig • * p a »",moren,"cours te zetten , daar deze scbcepsmagt en de","15 schepen , zoo dra de wind gunftig • * p a » moren cours te zetten , daar deze scbcepsmagt en de"
moren,311,"ehdanana ltetivj % l.we'uwenmty ; s , d. de j.",moren,", j■ w- le norman t , m. de leeuvi , d. de b.","ehdanana ltetivj % l.we'uwenmty ; s , d. de j. moren , j■ w- le norman t , m. de leeuvi , d. de b."
moren,312,spainfche vesting oran heeft men tyding dat de,moren,", ten getale vin 20000 ruiter » zig voor die p","spainfche vesting oran heeft men tyding dat de moren , ten getale vin 20000 ruiter » zig voor die p"
moren,313,"n , welke zich eeniieo tyd verweerd hebb-n ; 7",moren,zyn in het gevest gefneuveu en 4 man van deu k,"n , welke zich eeniieo tyd verweerd hebb-n ; 7 moren zyn in het gevest gefneuveu en 4 man van deu k"
moren,314,"an , welke zig eenigen tyd verweerd hebben ; 7",moren,zyn in het gevegt gcfneuveld en 4 man van den,"an , welke zig eenigen tyd verweerd hebben ; 7 moren zyn in het gevegt gcfneuveld en 4 man van den"
moren,315,"ame werken ; als lvifcius , koning , aitzema ,",moren,"' , bayle , cbeufepie , pat rik , polusenwels","ame werken ; als lvifcius , koning , aitzema , moren ' , bayle , cbeufepie , pat rik , polusenwels"
moren,316,"des en anderen , de woeite plaatfen van sierra",moren,"» behouwden , hadden federt een geruimen tyd d","des en anderen , de woeite plaatfen van sierra moren » behouwden , hadden federt een geruimen tyd d"
moren,317,"oreno henriques , m. de leeuw , d. de benjamin",moren,"* henriqnes en d , abenfurnamias , makelaars (","oreno henriques , m. de leeuw , d. de benjamin moren * henriqnes en d , abenfurnamias , makelaars ("
moren,318,"nen matte » ao zeer vetn lalt , dat hy reeds g",moren,de schip brug over de rivier de neisf . hy dee,"nen matte » ao zeer vetn lalt , dat hy reeds g moren de schip brug over de rivier de neisf . hy dee"
moren,319,"rustdag . den 2den , de „ prins over do rivier",moren,", en marcheerde direkc naat „ fulncck ( kleine","rustdag . den 2den , de „ prins over do rivier moren , en marcheerde direkc naat „ fulncck ( kleine"
moren,320,"k » • fncvck , p * * die in polio . lticques ;",moren,didionn . ; d-overbehcte reftes de i'ancienne,"k » • fncvck , p * * die in polio . lticques ; moren didionn . ; d-overbehcte reftes de i'ancienne"
moren,321,"even . if.a.namiei ! . , % deueuv > , d- de j.",moren,"» henriijues , a- toorcnburp . , ' j `` ■le ``","even . if.a.namiei ! . , % deueuv > , d- de j. moren » henriijues , a- toorcnburp . , ' j `` ■le ``"
moren,322,oog van kicfchcn en « « ' « * « • ' lvken zou,moren,breiden ; cm 'het nosrans voor huw- en dienstb,oog van kicfchcn en « « ' « * « • ' lvken zou moren breiden ; cm 'het nosrans voor huw- en dienstb
moren,323,", `` nswyk . m-rcheerde door herroanfeiffcn en",moren,"nsner'salf „ - , chterwlldfchut ' : - en de tw",", `` nswyk . m-rcheerde door herroanfeiffcn en moren nsner'salf „ - , chterwlldfchut ' : - en de tw"
moren,324,t de rufen hunne voordeden op het gubiereiiand,moren,gelukkig voortzetten . dat eèn corps van aoooó,t de rufen hunne voordeden op het gubiereiiand moren gelukkig voortzetten . dat eèn corps van aoooó
moren,325,"dgenooten naar de schepen te wyken , en geheel",moren,", te ontruimen ; doch zulk een confiderabel vo","dgenooten naar de schepen te wyken , en geheel moren , te ontruimen ; doch zulk een confiderabel vo"
moren,326,", dito pels- of plees , portefooy en gewaterde",moren,", nevens eenige nieuwe veile of kamifulen , al",", dito pels- of plees , portefooy en gewaterde moren , nevens eenige nieuwe veile of kamifulen , al"
moren,327,"dito pels- of plues , i'ortefooy en gewaserde",moren,", uevens eenige nieuwe veile of kaïnifolen , a","dito pels- of plues , i'ortefooy en gewaserde moren , uevens eenige nieuwe veile of kaïnifolen , a"
moren,328,"de als zwarte , dito pels- of plues , portelde",moren,", nevei ienwe vcde of kamiiblen , alles voor e","de als zwarte , dito pels- of plues , portelde moren , nevei ienwe vcde of kamiiblen , alles voor e"
moren,329,. dat er tslifcbe schepen aan het schieralland,moren,"zyn aangekomen , en ia de haven caglie aeo® rl",". dat er tslifcbe schepen aan het schieralland moren zyn aangekomen , en ia de haven caglie aeo® rl"
moren,330,ifie der ruffifche vloot reeds eene landing op,moren,"gedaan , en verfcheiden plaatfen op de kult ve","ifie der ruffifche vloot reeds eene landing op moren gedaan , en verfcheiden plaatfen op de kult ve"
moren,331,"er van 16 . * k : hepen gezien was , welk naar",moren,koers lette . ondeiuitfchen meende me.ll te ko,"er van 16 . * k : hepen gezien was , welk naar moren koers lette . ondeiuitfchen meende me.ll te ko"
moren,332,"laaten '' dc laatfte berigton , dio men nu van",moren,"heeft , behelzen , dat de beveiligde plaatfon","laaten '' dc laatfte berigton , dio men nu van moren heeft , behelzen , dat de beveiligde plaatfon"
moren,333,an de landing der tififeii op het schiereiland,moren,", bet oude pelop » : ' zv zyn op etc kuiten va","an de landing der tififeii op het schiereiland moren , bet oude pelop » : ' zv zyn op etc kuiten va"
moren,334,"schip brengt tyding , dat op het schier eiland",moren,"het gerucht ging , dat een corps van 30000 tur","schip brengt tyding , dat op het schier eiland moren het gerucht ging , dat een corps van 30000 tur"
moren,335,"at tegen „ ltand boodt , necrgefabeld . geheel",moren,"zou , na die ver „ ovcring , door dc turken ve","at tegen „ ltand boodt , necrgefabeld . geheel moren zou , na die ver „ ovcring , door dc turken ve"
moren,336,ige tyding ontvangen va n't verlies van geheel,moren,", uitgenomen nupoli jl romania , zynde de ultt","ige tyding ontvangen va n't verlies van geheel moren , uitgenomen nupoli jl romania , zynde de ultt"
moren,337,marm straat der dardanellen gepaflêerd om na ',moren,"te koni.r ' . de st » i arcadia , ook aan dc w","marm straat der dardanellen gepaflêerd om na ' moren te koni.r ' . de st » i arcadia , ook aan dc w"
moren,338,vaartuigen van die natie aa „ de inwooners van,moren,$ o vaten bus » ■ « w ? ? cwpond lood > pn een,vaartuigen van die natie aa „ de inwooners van moren $ o vaten bus » ■ « w ? ? cwpond lood > pn een
moren,339,"n antwoord bel ; omen : dat dezelt zyn , om de",moren,"lai , gs de kusten van bar iryen te ttraffen e","n antwoord bel ; omen : dat dezelt zyn , om de moren lai , gs de kusten van bar iryen te ttraffen e"
moren,340,voor dat hy alleen terog g'ekoaeri is door het,moren,lde franfehe en « spaanfche vtöotenvèreén > -,voor dat hy alleen terog g'ekoaeri is door het moren lde franfehe en « spaanfche vtöotenvèreén > -
moren,341,"mias , j. de leeuw , l. nieuwenbuys , d. de j.",moren,"o henriques , a-torenburg , j-w- ie normand ,","mias , j. de leeuw , l. nieuwenbuys , d. de j. moren o henriques , a-torenburg , j-w- ie normand ,"
moren,342,"rten `` iü etienine dü bois , zoud : kunnen cf",moren,"fustmeeren , uit hoofde van bet tcsmment ven s","rten `` iü etienine dü bois , zoud : kunnen cf moren fustmeeren , uit hoofde van bet tcsmment ven s"
moren,343,london bedemd . trieste den 28 augustus . van,moren,"wordt gemeld , dat de kapit . pacha verklaard","london bedemd . trieste den 28 augustus . van moren wordt gemeld , dat de kapit . pacha verklaard"
moren,344,als zulks haar nu onlangs in duitfchland heeft,moren,gelukken ; aangezien ue onverzittalykhei . ' v,als zulks haar nu onlangs in duitfchland heeft moren gelukken ; aangezien ue onverzittalykhei . ' v
moren,345,at vrsesd méa vaa veel ongelukken te zullen ``,moren,; ' * . : £j den 9 july i-tost . ; ( `` * roix,at vrsesd méa vaa veel ongelukken te zullen `` moren ; ' * . : £j den 9 july i-tost . ; ( `` * roix
moren,346,". w. le normant , m. de leeuw , d. de benjamin",moren,"o henriques , m. levv content junior en n. j.",". w. le normant , m. de leeuw , d. de benjamin moren o henriques , m. levv content junior en n. j."
moren,347,t gemaakt en in v.ell » » eenige ahierynr-n en,moren,over kw-.n_.sn otn on » naar algiers te brenge,t gemaakt en in v.ell » » eenige ahierynr-n en moren over kw-.n_.sn otn on » naar algiers te brenge
moren,348,"bemagtigd een algierfche galei , bemand met 50",moren,", de galei is in de grond geboord en de manfch","bemagtigd een algierfche galei , bemand met 50 moren , de galei is in de grond geboord en de manfch"
moren,349,meerde kerk heeft aaoeenomen . oe jongde dezer,moren,"zal vervolgens op .zuurdag den 35 dezer , des","meerde kerk heeft aaoeenomen . oe jongde dezer moren zal vervolgens op .zuurdag den 35 dezer , des"
moren,350,voorn . heer prefident geconfereerd . de beide,moren,in dienft van z. d. h. de heer prins erfftadho,voorn . heer prefident geconfereerd . de beide moren in dienft van z. d. h. de heer prins erfftadho
moren,351,ormde kerk heeft aangemomen . ne jongfte dezer,moren,"zal op zaturdag den 25 diczer , des namiddags","ormde kerk heeft aangemomen . ne jongfte dezer moren zal op zaturdag den 25 diczer , des namiddags"
moren,352,vinden . 's gravenhage deu 17 april . de beide,moren,"in di : i , ! t van zyne door ) . hoogbeit dc","vinden . 's gravenhage deu 17 april . de beide moren in di : i , ! t van zyne door ) . hoogbeit dc"
moren,353,uueerde kerk bedt aaugenomen . de jongde dezer,moren,"zal vervolgens up saturdag de » , 25dezer , de","uueerde kerk bedt aaugenomen . de jongde dezer moren zal vervolgens up saturdag de » , 25dezer , de"
moren,354,"uite en effe grynen , exirafvne man » gryren ,",moren,"» , du'sd » , kcurlyke amen » en evr-rlafting","uite en effe grynen , exirafvne man » gryren , moren » , du'sd » , kcurlyke amen » en evr-rlafting"
moren,355,. eergifteir nademiddag is de jongfte der twee,moren,", die in dienft van h. d. en a * . hoogheden z",". eergifteir nademiddag is de jongfte der twee moren , die in dienft van h. d. en a * . hoogheden z"
moren,356,"te en « te grynen , extra fy-ne man » grynen ,",moren,"» , du-an » , kciirlyke amen » rn evcrlaftïng","te en « te grynen , extra fy-ne man » grynen , moren » , du-an » , kciirlyke amen » rn evcrlaftïng"
moren,357,il . o-ter weinige dagen is de jongde der twee,moren,", die ia dienst vaa hunne doorl- en koningl .","il . o-ter weinige dagen is de jongde der twee moren , die ia dienst vaa hunne doorl- en koningl ."
moren,358,"en efte cry r-ei- , jxt/a f/ne man » grynen ,",moren,"» , eiran * , kcurlyke amen » en evcrlaftir-g","en efte cry r-ei- , jxt/a f/ne man » grynen , moren » , eiran * , kcurlyke amen » en evcrlaftir-g"
moren,359,"orcno henriques , m. de leeuw , d. de benjamin",moren,"» henriques en n. j. fabms , makelaars , zulle","orcno henriques , m. de leeuw , d. de benjamin moren » henriques en n. j. fabms , makelaars , zulle"
moren,360,"ervloed derzelve toegefchreven word , want d '",moren,daar ter plaatfe gebruiken in dien tyd geet an,"ervloed derzelve toegefchreven word , want d ' moren daar ter plaatfe gebruiken in dien tyd geet an"
moren,361,n by den \ ingang van de golf van sagone . vyf,moren,zyn 'er verdronken en de overige ' zwommen aan,n by den \ ingang van de golf van sagone . vyf moren zyn 'er verdronken en de overige ' zwommen aan
moren,362,papier ; fc '' ffs fterdam.graotpar^ bdyle en,moren,"diftionaire , en andere voornaame werken meer","papier ; fc '' ffs fterdam.graotpar^ bdyle en moren diftionaire , en andere voornaame werken meer"
moren,363,"lter melden , dat de vyandlykkeden tu.fchen.de",moren,"en de spanjaarden , te oran en tecenta begonne","lter melden , dat de vyandlykkeden tu.fchen.de moren en de spanjaarden , te oran en tecenta begonne"
moren,364,"u ; ricr te voer . 7. de jagers , valkeniers ,",moren,", lopers , en -- -- - kn van z. d. h. alk te v","u ; ricr te voer . 7. de jagers , valkeniers , moren , lopers , en -- -- - kn van z. d. h. alk te v"
moren,365,"v-znuh ' zsilreeiac , dueicla 'ny onder eenige",moren,"4000 sequmen uit j zynde el hét geld , dai hy","v-znuh ' zsilreeiac , dueicla 'ny onder eenige moren 4000 sequmen uit j zynde el hét geld , dai hy"
moren,366,aar en boven zyn * er zwaarever- rerkingen van,moren,"gezonden , naar dien kanr , welke meert `` * o","aar en boven zyn * er zwaarever- rerkingen van moren gezonden , naar dien kanr , welke meert `` * o"
moren,367,n 6000 man regu . ' * re troupen-en 10 duizend,moren,", voorts is'dezelve vau a'le het nodige wel vo","n 6000 man regu . ' * re troupen-en 10 duizend moren , voorts is'dezelve vau a'le het nodige wel vo"
moren,368,"apitein en deszelfs mantehap , 3 turken , twee",moren,", en een millioen piaster » bevonden . men had","apitein en deszelfs mantehap , 3 turken , twee moren , en een millioen piaster » bevonden . men had"
moren,369,' nb ' • ' '' de7 ' c vcrkoonini . ' zal niets,moren,"worde- , ingeftok n. j. r > , ebcs hendriksz .","' nb ' • ' '' de7 ' c vcrkoonini . ' zal niets moren worde- , ingeftok n. j. r > , ebcs hendriksz ."
moren,370,% dtetmbtr . by den geopenden veldtogt oer ``,moren,tegen spdnfeis reeds iets'voorgevallen . de be,% dtetmbtr . by den geopenden veldtogt oer `` moren tegen spdnfeis reeds iets'voorgevallen . de be
moren,371,"; pc spanjaarden hebben een uitval gedaan , de",moren,"aan gegrepen , en veele honderden nedergevcld","; pc spanjaarden hebben een uitval gedaan , de moren aan gegrepen , en veele honderden nedergevcld"
moren,372,% dtetmbtr . by den geopenden veldtogt oer ``,moren,tegen spdnfeis reeds iets'voorgevallen . de be,% dtetmbtr . by den geopenden veldtogt oer `` moren tegen spdnfeis reeds iets'voorgevallen . de be
moren,373,"; pc spanjaarden hebben een uitval gedaan , de",moren,"aan gegrepen , en veele honderden nedergevcld","; pc spanjaarden hebben een uitval gedaan , de moren aan gegrepen , en veele honderden nedergevcld"
moren,374,ua den 17 d~c ? mber . men heeft tyding.dat de,moren,het formeel beleg vtn de spaar fche veiling ce,ua den 17 d~c ? mber . men heeft tyding.dat de moren het formeel beleg vtn de spaar fche veiling ce
moren,375,"leegeraars te rug peflngen , en etlyke honderd",moren,needergefabelt heeft ; en dat te d~c ? mber .,"leegeraars te rug peflngen , en etlyke honderd moren needergefabelt heeft ; en dat te d~c ? mber ."
moren,376,en dat te d~c ? mber . men heeft tyding.dat de,moren,het formeel beleg vtn de spaar fche veiling ce,en dat te d~c ? mber . men heeft tyding.dat de moren het formeel beleg vtn de spaar fche veiling ce
moren,377,"leegeraars te rug peflngen , en etlyke honderd",moren,needergefabelt heeft ; en dat te bsrcelona vci,"leegeraars te rug peflngen , en etlyke honderd moren needergefabelt heeft ; en dat te bsrcelona vci"
moren,378,ige 's lands schepen houden de haven „ van die,moren,"genoegfaam geblokkeerd , teiwyl andero „ heen","ige 's lands schepen houden de haven „ van die moren genoegfaam geblokkeerd , teiwyl andero „ heen"
moren,379,"re dvii 18 iet te rug gekomen zyn , zoo dat de",moren,thans van alle vrees bcv.yd zyn . llet is nog,"re dvii 18 iet te rug gekomen zyn , zoo dat de moren thans van alle vrees bcv.yd zyn . llet is nog"
moren,380,gin aan hoop van in myn oogwit te dagen . ? de,moren,' begonden vrfn verre en van agter 2 * ardho „,gin aan hoop van in myn oogwit te dagen . ? de moren ' begonden vrfn verre en van agter 2 * ardho „
moren,381,"ag gekomen . men is niet zonder vrees , dat de",moren,", de handen nu volkomen vry hebbende , zig jeg","ag gekomen . men is niet zonder vrees , dat de moren , de handen nu volkomen vry hebbende , zig jeg"
moren,382,"affeerde , en des wege befloten had om « enige",moren,gevangen te zien te krygen om er eenige tyding,"affeerde , en des wege befloten had om « enige moren gevangen te zien te krygen om er eenige tyding"
moren,383,zond ' r verlies van een mm . van de zyde der,moren,"warea er 4 dooden en veele gekwetsten , van we","zond ' r verlies van een mm . van de zyde der moren warea er 4 dooden en veele gekwetsten , van we"
moren,384,een fterk vuur op de battery in manpuejlo . de,moren,antwoordden daar op met 2 stuki.cn kanon en he,een fterk vuur op de battery in manpuejlo . de moren antwoordden daar op met 2 stuki.cn kanon en he
moren,385,"oten , met zulk een geweld door het cordon der",moren,"gedrongen , dat daar doordt vyanden niet allee","oten , met zulk een geweld door het cordon der moren gedrongen , dat daar doordt vyanden niet allee"
moren,386,"hy voegt er by , dst het deffcin , 't welk de",moren,gehad hadden om de pallisfaden vau den toren v,"hy voegt er by , dst het deffcin , 't welk de moren gehad hadden om de pallisfaden vau den toren v"
moren,387,was voorgevallen : tot dien dag toe hadden dc,moren,"er 478 boinben ingeworpen , weliec aldaar r.ie","was voorgevallen : tot dien dag toe hadden dc moren er 478 boinben ingeworpen , weliec aldaar r.ie"
moren,388,"et fort victoire , had in brand geitooken , de",moren,arbeiden onophoudlyk om zig in veiligheid te f,"et fort victoire , had in brand geitooken , de moren arbeiden onophoudlyk om zig in veiligheid te f"
moren,389,en de vierde door don juan trinauiti . toen de,moren,"zig genoodzaakt za- ' gen , om hunnen prys té","en de vierde door don juan trinauiti . toen de moren zig genoodzaakt za- ' gen , om hunnen prys té"
moren,390,".ren , dat zv op vndagden 21 april 1775 , de »",moren,"» ten lounren , aan hur- ed . mog . col ! - (",".ren , dat zv op vndagden 21 april 1775 , de » moren » ten lounren , aan hur- ed . mog . col ! - ("
moren,391,"mitsgaders ook allenen een iegelyk , de zouden",moren,vermcenen c.-niee . rc_.t of aftie te hebben o,"mitsgaders ook allenen een iegelyk , de zouden moren vermcenen c.-niee . rc_.t of aftie te hebben o"
moren,392,n den zin te hebban ; n baar vloot is tegen de,moren,"gefcoikt , en wy weten im ff mers , dat lans w","n den zin te hebban ; n baar vloot is tegen de moren gefcoikt , en wy weten im ff mers , dat lans w"
moren,393,c „ gouverneur don florer.t,moren,o begonnen'de moren dea „ 12 teeen den avond een battery van 10 mo,c „ gouverneur don florer.t moreno begonnen'de moren dea „ 12 teeen den avond een battery van 10 mo
moren,394,"generaal berigten ontfangen hebbende , dac de",moren,"zig , -tot een storm bereidde , nad'de voornaa","generaal berigten ontfangen hebbende , dac de moren zig , -tot een storm bereidde , nad'de voornaa"
moren,395,onzer chebckkeu benaauwde bovenal een peloton,moren,? ' c welk in zvn gevoig een menigee kameelcn,onzer chebckkeu benaauwde bovenal een peloton moren ? ' c welk in zvn gevoig een menigee kameelcn
moren,396,iuing beeft een goede uk „ werking gedaan . ds,moren,"begonneji hebbende te arbei , ,'dcn aan de y <","iuing beeft een goede uk „ werking gedaan . ds moren begonneji hebbende te arbei , ,'dcn aan de y <"
moren,397,", wsiker vuur eenc-groote verwoefling onder dc",moren,? aanrigt . men verneemt dat ecne dier fchoote,", wsiker vuur eenc-groote verwoefling onder dc moren ? aanrigt . men verneemt dat ecne dier fchoote"
moren,398,. „ maar daar men ook kort te voren een party,moren,"al * ? turken gekleed , daar in heeft zien gaa",". „ maar daar men ook kort te voren een party moren al * ? turken gekleed , daar in heeft zien gaa"
