word;word_group;matched_variation;context;year;file_path;original_token;target_position;context_length;signature;hash
moor;moor;moor;"xmifceli. .latynfe,franfeennederduytfekeurlyke -boeken; ookfraaye teekeningen ca prenten vaaberoemde meefters,geboetki-rdeengegoote beelden, ca veel schilders gereerlfchappcn; files nagelaaten docrdanl. cer . . . , endenßidder carel ds moor, eazyazeoa cap. el isaak de moor: de catalognffen zyn tebekomen te dord bywapeit uet easaffendelf , delftu . boitet,qc-uda staal, .otttrdimph.lofel,arnfi. erdain esvelit. hage van";1751;/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_17xx/kranten_pd_175x/1751/11/11/DDD_ddd_010811500_mpeg21/DDD_010811500_0006_articletext.xml;moor,;25;51;xmifceli latynfefranfeennederduytfekeurlyke boeken ookfraaye teekeningen prenten vaaberoemde meeftersgeboetkirdeengegoote beelden schilders gereerlfchappcn files nagelaaten docrdanl endenßidder carel moor eazyazeoa isaak moor catalognffen tebekomen dord bywapeit easaffendelf delftu boitetqcuda staal otttrdimphlofelarnfi erdain esvelit hage;f05f2054c1bdd8b671740b337e1d14ac
moor;moor;moor;"teekeningen en prenten van beroemde rieiltfrs,itbieifeerdeengeroote beelden, en veelsc hiidtrs gereedfcbappen; alles nagelaaten door den heer . . . 8., en den ridder carel db moor, en zoon carel isaak de moor: de cataloguffen zyn te bekomen te dord hy walpot, haerlem aflendeift, de ft - boittt,gouda staal rotterdam pb.lofil, amlterd:";1751;/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_17xx/kranten_pd_175x/1751/11/11/DDD_ddd_011230364_mpeg21/DDD_011230364_0005_articletext.xml;moor,;25;51;teekeningen prenten beroemde rieiltfrsitbieifeerdeengeroote beelden veelsc hiidtrs gereedfcbappen alles nagelaaten ridder carel moor zoon carel isaak moor cataloguffen dord walpot haerlem aflendeift boitttgouda staal rotterdam pblofil amlterd;acf7de2bf4267992be4ef8b30a3d9efd
moor;moor;moor;"fche ais ne derdujtfebe boeken, dooreen voornaam liefhebber najjeiaaten; als ook door de heeren den ridder carel de wi en zyn zoon . is. de moor;, morgen voormiddag alk de latynfe tbe olog.; ut 1. numifm. 30ekfn; .middi pi tcri rtui franfl.be.. ten 4 uuren alk de juriu lh zoo in";1751;/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_17xx/kranten_pd_175x/1751/11/15/DDD_ddd_010909369_mpeg21/DDD_010909369_0009_articletext.xml;"moor;,";25;51;fche derdujtfebe boeken dooreen voornaam liefhebber najjeiaaten heeren ridder carel zoon moor morgen voormiddag latynfe olog numifm 30ekfn middi tcri rtui franflbe juriu;315df3730ddd822d3920672ee1148415
moor;moor;moor;vanzynlleer enmeerter oniltoolen : 1. een roodedroguene velt, met zilverelyoner boordlels, die hy daar van afgetrentl heeft, ter waarde van ƒ 90. 2. een veftjvan moor, wordende gefchat op ƒ 30. 3. drie zilvere zwaare mede kookers, yder ter waardovan ƒ io endns ƒ3o. 4. een paarzilve re spooren, ƒ 30. 5.;1751;/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_17xx/kranten_pd_175x/1751/02/13/DDD_ddd_011230245_mpeg21/DDD_011230245_0007_articletext.xml;moor,;25;51;vanzynlleer enmeerter oniltoolen roodedroguene velt zilverelyoner boordlels afgetrentl waarde veftjvan moor gefchat zilvere zwaare mede kookers waardovan endns paarzilve spooren;2ed8e26b2b646c1b4d3015a85056d0cf
moor;moor;moor;"ettex. , fd, ?nTMf decotileurde stofgevoederd . eerigantfcfiaie uwe mete rl , ,4 lf qen -an zoi ffl-- geborduurde draagband: 4.;; deze vo rri.carl,wal . moor, wordende gefchat ƒ 3o, 3 rv ar vaamen geen zekerefpecificatiegee ven kan, wordende het ve rsfchat ort - ? - 4 - par,ij. -nne ij";1751;/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_17xx/kranten_pd_175x/1751/02/19/DDD_ddd_010909209_mpeg21/DDD_010909209_0009_articletext.xml;moor,;25;51;ettex ntmf decotileurde stofgevoederd eerigantfcfiaie mete geborduurde draagband rricarlwal moor gefchat vaamen geen zekerefpecificatiegee rsfchat parij;777b1004c80521fc9460e14ce9d7f081
moor;moor;moor;meeftcr ontllcolen : . een roode droguette veft , .et boordfels die hv daar van afgetrenft heeft, ter waarde van ƒ9o. 2. een veft van moor, wordende gefchat op ƒho. 3. drie zilvere zwaa- kmefo-kookm terwaarde van ƒlo, en dus ƒ 30. 4- een paar zilvere spooren, ƒ3o. 5. een hartvanger;1751;/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_17xx/kranten_pd_175x/1751/02/16/DDD_ddd_011230246_mpeg21/DDD_011230246_0007_articletext.xml;moor,;25;51;meeftcr ontllcolen roode droguette veft boordfels afgetrenft waarde veft moor gefchat zilvere zwaa kmefokookm terwaarde paar zilvere spooren hartvanger;fef99b4e2c083659b62c07938eedaca9
moor;moor;moor;: alle de geene die iets te prete ndeeren hebhenvan den boedel van wylendeheer carelffaac de moor ,ks ver!eede biorren dehe erlyk1 heid van warmond , of aan de nzelveb iets chuldigizuuden mo gen zyn, worden ve ripgt daar van opgave te;1751;/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_17xx/kranten_pd_175x/1751/09/13/DDD_ddd_010909342_mpeg21/DDD_010909342_0005_articletext.xml;moor;16;42;geene iets prete ndeeren hebhenvan boedel wylendeheer carelffaac moor vereede biorren dehe erlyk1 heid warmond nzelveb iets chuldigizuuden ripgt opgave;47344b4e459418f0e099fdeb84966a7b
moor;moor;moor;"ruflis fregat van petersburg verw gt wierd, dm dair op vracht ederen en paflagiers derwaards te em arquetren. aan deeze sud 7.yn gekomen adolfvan der moor vim galu ly en napels, hans booyfen van petersburg; de schapen ,wiwelwaren met 3 vi -jb, dt koning sslokion en de witte vos, vdtr met";1751;/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_17xx/kranten_pd_175x/1751/09/04/DDD_ddd_011230336_mpeg21/DDD_011230336_0010_articletext.xml;moor;25;51;ruflis fregat petersburg verw wierd dair vracht ederen paflagiers derwaards arquetren deeze gekomen adolfvan moor galu napels hans booyfen petersburg schapen wiwelwaren sslokion witte vdtr;e1ce9fb6a58d1ded5ed1b2017f922aa4
moor;moor;moren;niet uyt to drukken , en am utfe - ij ? vaartuyg eßen geruymen tyd in .de mtddejandfche zee gekruyft, en .er veel scheepen uyt moren. rjtn van tyd tor tyd veioverd heeft ook heeft de dey den kapiteyn -welke deeze prys gemaakt lieeft, met 1000 pi . ft beneffens eenen;1751;/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_17xx/kranten_pd_175x/1751/09/03/DDD_ddd_010410707_mpeg21/DDD_010410707_0001_articletext.xml;moren.;25;51;drukken utfe vaartuyg eßen geruymen mtddejandfche gekruyft scheepen moren rjtn veioverd kapiteyn deeze prys gemaakt lieeft 1000 eenen;6816f645800b993c481a1bb03e415238
moor;moor;moor;"de andere niet vragt vaarende zul .-TM yefai .van de gewoone havens -laften vry- weezen; zunepde bok rde conful en de andere britfche kooplieden vfyelyk moor . re jo pde als hunne tolken en makelaars mo gen ia drervfl bonden , welke men even zpoweihigalsahderedomeftike dieaftbade met eenigelaftenbezwaarenzaj. .-.; ;;:ifttto .";1751;/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_17xx/kranten_pd_175x/1751/09/17/DDD_ddd_010909344_mpeg21/DDD_010909344_0002_articletext.xml;moor;25;51;vragt vaarende yefai gewoone havens laften weezen zunepde conful britfche kooplieden vfyelyk moor tolken makelaars drervfl bonden even zpoweihigalsahderedomeftike dieaftbade eenigelaftenbezwaarenzaj ifttto;02c29646b00a68889f5a53af398498fa
moor;moor;moor;"in de spa abfe taal eefchiei den. _ lnhethefvanfezdeneerft infe bru aryi7si;-, , sr. , . : : . :: .: ? - mdi lhpvaft al -moor-? ; ;: ; ,. nu volgd het vre des-tractaat yi : tuffchen den koniag geoßge ? .; en en -koning - --: muli smaeli zoon";1751;/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_17xx/kranten_pd_175x/1751/09/17/DDD_ddd_010909344_mpeg21/DDD_010909344_0002_articletext.xml;-moor-?;25;51;abfe taal eefchiei lnhethefvanfezdeneerft infe aryi7si lhpvaft moor volgd destractaat tuffchen koniag geoßge muli smaeli zoon;47fe774f8999c3e21299e04328f1234b
moor;moor;moren;stili jurls, cn fpeciaal tegen dc non-comparanten, ten eynde aan dezelve fcal worden gei mponeerd eeh eeuwig stilzwygen. jofejtb me rein iltnriyuez , 4 roti moren llenriqucz cn dahii je jofipb ijereno ijau iqutz , makelaars, zllllcil op dingsdag, den 3 augllftj, 7s6, namiddags ten .3 uuren, amftcrdatn in de nes;1756;/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_17xx/kranten_pd_175x/1756/07/29/DDD_ddd_011224463_mpeg21/DDD_011224463_0006_articletext.xml;moren;25;51;stili jurls fpeciaal noncomparanten eynde fcal mponeerd eeuwig stilzwygen jofejtb rein iltnriyuez roti moren llenriqucz dahii jofipb ijereno ijau iqutz makelaars zllllcil dingsdag augllftj namiddags amftcrdatn;45c47464b4bf6c6bb57d1f4ca74ee7f8
moor;moor;moren;de cingel over maitha. jofeph moreno henriques, aron moren henriques, on daniel de jofeph moreno henriques, makelaers , zullen op ngsdag -rti 6 luly , avonds ten 6 uuren . amft. in de ne;1756;/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_17xx/kranten_pd_175x/1756/07/03/DDD_ddd_010715142_mpeg21/DDD_010715142_0008_articletext.xml;moren;8;34;cingel maitha jofeph moreno henriques aron moren henriques daniel jofeph moreno henriques makelaers ngsdag luly avonds amft;333b6f9717d04703a35d1267d8915562
moor;moor;moren;tot 12 uuren te ziea zya by dennots. pieter ie maress junior,by wien ook de transporten zullen wordea opgemaakt. ! jofeph moreno henriques , aarba moren henriques ,: cri daniel de jofeph moreao henriques makelaars, zullea opdingsdag dea 3 augufty 1 ?s6 namiddags tea 3 uurea, te amfterdam in de nes;1756;/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_17xx/kranten_pd_175x/1756/07/12/DDD_ddd_010910288_mpeg21/DDD_010910288_0009_articletext.xml;moren;25;51;ziea dennots pieter maress juniorby wien transporten wordea opgemaakt jofeph moreno henriques aarba moren henriques daniel jofeph moreao henriques makelaars zullea opdingsdag augufty namiddags uurea amfterdam;027e11c8d4ee32425119f355ea31ae99
moor;moor;mooren;"gecommandeerd door den.capiteyn ali, eh aan den dey van algiers behoorende, voerde 2 stukken canon eh i2balten, zytlde gee quipeerd met 24. turken en 45 mooren, waarvan geduurende he gevecht 51 geii icu: veld, en van de 19 overigen 12, waaronder ook de capiteyn ali, gei blcfleerd zyn; daarentegen heeft don";1756;/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_17xx/kranten_pd_175x/1756/07/15/DDD_ddd_011224457_mpeg21/DDD_011224457_0001_articletext.xml;mooren,;25;51;gecommandeerd dencapiteyn algiers behoorende voerde stukken canon i2balten zytlde quipeerd turken mooren waarvan geduurende gevecht geii veld overigen waaronder capiteyn blcfleerd daarentegen;3ae409d165fa3c7b70af06b27b558516
moor;moor;moor;"antonio ferreira de valle van st. miguel, airik corke van ji iattephia, jolin bum cn fialphu oyle vancaroliria, sanf;ic! doggckvcato rranouf, . gerritaldcrtsgroofvanpokaport, adolfv.in der moor van mam- burg,williamcopeiandcii lvic! :rd vil!ianisvan ral!iior.th;tcmal- ; laga capt. fabrc van marfeille. eter linulr. boiu lunditrom ctipe- ter ruge van stcttyii, antonio de cananar";1756;/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_17xx/kranten_pd_175x/1756/10/14/DDD_ddd_011224496_mpeg21/DDD_011224496_0012_articletext.xml;moor;25;51;antonio ferreira valle miguel airik corke iattephia jolin fialphu oyle vancaroliria sanfic doggckvcato rranouf gerritaldcrtsgroofvanpokaport adolfvin moor burgwilliamcopeiandcii lvic vilianisvan raliiorthtcmal laga capt fabrc marfeille eter linulr boiu lunditrom ctipe ruge stcttyii antonio cananar;06b42e0c121b3628209922f0683e39a6
moor;moor;moor;mi guel, patrik corkevan philiadelphia, . burncn . boyle van carolina , . doggen van terraneuf, . . groot van port port, adolph van der moor van hamburg, jan blom van hier, . copeland en . william van falmouth , tot mallaga van den 14 tot den 21 sept. de franfehe;1756;/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_17xx/kranten_pd_175x/1756/10/14/DDD_ddd_010715186_mpeg21/DDD_010715186_0005_articletext.xml;moor;25;51;guel patrik corkevan philiadelphia burncn boyle carolina doggen terraneuf port port adolph moor hamburg blom copeland william falmouth mallaga sept franfehe;3fa3c09bd233dab33370ce723f3317be
moor;moor;moor;"sto kholm, . .1 capoay vaa havredegface, ca . carambotvan vigos; ca vet. trokkeazachariascauley aaar hamburg. . - -- - ,;; warea rearriveerd ad. vaader moor van hamburg alb. groot vaa ps port, . koopelaad ca . will. van falmouth, . bura ear. boyley uit carolina, jan blom vanhier .; als";1756;/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_17xx/kranten_pd_175x/1756/10/15/DDD_ddd_010910329_mpeg21/DDD_010910329_0009_articletext.xml;moor;25;51;kholm capoay havredegface carambotvan vigos trokkeazachariascauley aaar hamburg warea rearriveerd vaader moor hamburg port koopelaad will falmouth bura boyley carolina blom vanhier;ebc879336419f2db74352090f0f669a7
moor;moor;mooren;"naam den iben ippsffato voor het meeritr gedeelte gerui neerd, en de stadmequinez teneene maal het onderlte boven gekeerd was; wordende verzekerd, dat daardoor 4000 mooren en boco jooden, welke laat llgemelde ten getale vamuym 16000 in een byzonderquartier dier stad woonen, onder de puyn begraven waren. de aarabe vingen van";1756;/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_17xx/kranten_pd_175x/1756/01/13/DDD_ddd_011224374_mpeg21/DDD_011224374_0001_articletext.xml;mooren;25;51;naam iben ippsffato meeritr gedeelte gerui neerd stadmequinez teneene maal onderlte boven gekeerd verzekerd 4000 mooren boco jooden laat llgemelde getale vamuym 16000 byzonderquartier dier stad woonen puyn begraven aarabe vingen;9045bb24bbdfe51dd29a932235b48148
moor;moor;mooren;"aerdbeermg heefc men ook te tanger gcoelt, al ook te fez en ie mcquinea , alwaer geen en huy onbefchadigt gebkeven is : vier duyaend mooren en 8000 joodcn , zyn er door omgekomen ; behalven een ore groote meenigte arabier . men heefc lyding da aigier den oorlog aen vrankryk";1756;/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_17xx/kranten_pd_175x/1756/01/13/DDD_ddd_010715069_mpeg21/DDD_010715069_0001_articletext.xml;mooren;25;51;aerdbeermg heefc tanger gcoelt mcquinea geen onbefchadigt gebkeven duyaend mooren 8000 joodcn omgekomen behalven groote meenigte arabier heefc lyding aigier oorlog vrankryk;fecc6f643d5744c6889c71d9bd6af98c
moor;moor;mooren;"inwoonde rs niets anders veb-, wagt hebben, als doorde woedende golvenih oogenblik ver , ftelpt en we ggefleept te worden, hebbende de ze omftandigheid de mooren zoodaanig in verleegenheid gebragt, dat zy huncampe-: ment by ceuta wel met alle haaft hebben verlaaten ; docb, zoo drazy geen aardbeeving meer gevoeld hebben,";1756;/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_17xx/kranten_pd_175x/1756/01/07/DDD_ddd_010910207_mpeg21/DDD_010910207_0003_articletext.xml;mooren;25;51;inwoonde niets anders wagt doorde woedende golvenih oogenblik ftelpt ggefleept omftandigheid mooren zoodaanig verleegenheid gebragt huncampe ment ceuta haaft verlaaten docb drazy geen aardbeeving gevoeld;79631c5077f84b18f59d33132f41dc19
moor;moor;mooren;de aardbevingen van den eerften en 18 november laatltleden niet een chriften in de koningrykcn marocco en fez omgekomen , en het getal der gefneuvelde mooren en joden word in geheel op 7000 zielen begroot. midlerwyl verneemt men aangaande de isatflc aardbeving, de volgende omdandighe. : den iq november wis de;1756;/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_17xx/kranten_pd_175x/1756/01/31/DDD_ddd_010573694_mpeg21/DDD_010573694_0006_articletext.xml;mooren;25;51;aardbevingen eerften laatltleden chriften koningrykcn marocco omgekomen getal gefneuvelde mooren joden word geheel 7000 zielen begroot midlerwyl verneemt isatflc aardbeving volgende omdandighe;15a4762dcf253f21ed1295033b3aed04
moor;moor;mooren;de fonteynen deezer stad en die van het kafteel water, doch tu verloop van vier minuten begonnen zy wederom te vloeyen met verdubbelde krachten. de mooren, welke deezeveilingzedert het laatde beleg gcblocqucerd houden , hebben deeze aardbeving zo wel in hun camp als wy ih de stad gevoeld, en op de;1756;/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_17xx/kranten_pd_175x/1756/01/06/DDD_ddd_011224371_mpeg21/DDD_011224371_0001_articletext.xml;mooren,;25;51;fonteynen deezer stad kafteel water verloop minuten begonnen vloeyen verdubbelde krachten mooren deezeveilingzedert laatde beleg gcblocqucerd houden deeze aardbeving camp stad gevoeld;cb619c2601bcfee030f513844c2857e5
moor;moor;mooren;19 paflato voor het mee.de -ileeite geru .ieeit, en de stad mcquinez ien eene.naai het ondeifte boven gekeeitwas, wordende verzekert, dit daat dooi 4 ao mooren en 8000 jolen, welke laatltgem. ten getale luim 1600o in een bv zonder quarriei die: stad wonen, onder de puin begraven waren. men kan het;1756;/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_17xx/kranten_pd_175x/1756/01/17/DDD_ddd_010573692_mpeg21/DDD_010573692_0005_articletext.xml;mooren;25;51;paflato meede ileeite geru ieeit stad mcquinez eenenaai ondeifte boven gekeeitwas verzekert daat dooi mooren 8000 jolen laatltgem getale luim 1600o quarriei stad wonen puin begraven;34e154660bcc616a0c4fc8ddcffbfdfd
moor;moor;moor;veele rooveryen en andere euveldaaden wierden gepleegt , dog men had reedt een groot getal van die booswigten gevat en go executeert, daar onder een moor die op de .lleyen verweezen was , en eer hy opgehangen wierd , bekend had , dat hy de stad op 7 verfcheyde plaatzen bad;1756;/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_17xx/kranten_pd_175x/1756/01/02/DDD_ddd_010259192_mpeg21/DDD_010259192_0005_articletext.xml;moor;25;51;veele rooveryen euveldaaden wierden gepleegt reedt getal booswigten gevat executeert moor lleyen verweezen opgehangen wierd bekend stad verfcheyde plaatzen;8853431d2312b986ccbcf2eb0357dd11
moor;moor;mooren;en van het kaftecl , 4 minu ten een opgehouden met springen , waar na ze wederom als vooren overtvoed van water hebben opgegeeven. de mooren, die deeze veiling zeederd het begin deezer leuwe belegerd geblocqueert houden , hebbeo even fterk als wy deeze aardichuddugen in hun campement gevoeld : al,;1756;/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_17xx/kranten_pd_175x/1756/01/09/DDD_ddd_010259194_mpeg21/DDD_010259194_0001_articletext.xml;mooren,;25;51;kaftecl minu opgehouden springen vooren overtvoed water opgegeeven mooren deeze veiling zeederd begin deezer leuwe belegerd geblocqueert houden hebbeo even fterk deeze aardichuddugen campement gevoeld;5a76119809898ecada1216832b2fd473
moor;moor;mooren;en ander oorlogstuyg ingefcheept.om _alfteziresby gibralter gevoert te werden : over der zelver doitinatte word verfcheydentlyk geredeneert : eenige fpreeken van een expeditie tegen de mooren van ceuta, andere dat he hof geheel iets anders bedoelt.;1756;/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_17xx/kranten_pd_175x/1756/08/12/DDD_ddd_010715159_mpeg21/DDD_010715159_0001_articletext.xml;mooren;25;36;ander oorlogstuyg ingefcheeptom _alfteziresby gibralter gevoert zelver doitinatte word verfcheydentlyk geredeneert fpreeken expeditie mooren ceuta geheel iets anders bedoelt;376ec103b2319b2b2b0785deb4e151e8
moor;moor;moren;".rol; . peereboon -moren cs gravelrj- , .kelaers-, zullen opmaendatt den 23 augufty, amft.in to. .heeren ment .verkopen, no. 1, een huys in de oude vyzslftraet, op ? hoek";1756;/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_17xx/kranten_pd_175x/1756/08/12/DDD_ddd_010715159_mpeg21/DDD_010715159_0006_articletext.xml;-moren;3;29;peereboon moren gravelrj kelaers opmaendatt augufty amftin heeren ment verkopen huys oude vyzslftraet hoek;5e23544575fc207734121b529d4a68c3
moor;moor;moor;"gebleven her schip vin pier harmflu, van hier na stettyn gaande, ;ets dan het volk geborgen. van middelburg was vertrokken hptschipjtpjiegenilt faam, capt. pieer dn moor; en van vlifiiog. ij het schiep sfrtv enburg , capt. jan le serre, beyde ni de kuil van guind; als mede van st. vau orylmejacobe";1756;/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_17xx/kranten_pd_175x/1756/04/13/DDD_ddd_011224413_mpeg21/DDD_011224413_0004_articletext.xml;"moor;";25;51;gebleven schip pier harmflu stettyn gaande geborgen middelburg vertrokken hptschipjtpjiegenilt faam capt pieer moor vlifiiog schiep sfrtv enburg capt serre beyde kuil guind mede orylmejacobe;783ba07ab84d02ba4960a61c422a72f9
moor;moor;moor;mitszynde van de gereformeerde religie. word bekend gemaakt, dathetoverheerlyk en kondig cabinet, het welk in den haag, tc rotterdam , en laatft amderdamia de 3 moor iaanen is te zien ge weed, en een algemeene verwondering beeft weggedragen, word nu vertoon. doch niet langer als 14 dagen te nieuwland. de prysvooryderpetfoon;1756;/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_17xx/kranten_pd_175x/1756/04/29/DDD_ddd_011224421_mpeg21/DDD_011224421_0006_articletext.xml;moor;25;51;mitszynde gereformeerde religie word bekend gemaakt dathetoverheerlyk kondig cabinet welk haag rotterdam laatft amderdamia moor iaanen zien weed algemeene verwondering beeft weggedragen word vertoon langer dagen nieuwland prysvooryderpetfoon;f5b5fa0025319ab2433defd499728540
moor;moor;moren;"meer; gelykbreedergefpecificeerd isby catalogus die in tyds by de voornoemde makelaar tebekomen zal zyn. ij. moreno henriqttes. . de leeuw, . mortno henriques, . dejofcpb moren henriques ta . tcortnburg, makelaars, zullen op donderdag , ieil 1 mey, 1756 avonds ten 6 uuren, amfterdam in de nes in de brakke grond";1756;/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_17xx/kranten_pd_175x/1756/04/29/DDD_ddd_011224421_mpeg21/DDD_011224421_0006_articletext.xml;moren;25;51;gelykbreedergefpecificeerd isby catalogus tyds voornoemde makelaar tebekomen moreno henriqttes leeuw mortno henriques dejofcpb moren henriques tcortnburg makelaars ieil 1756 avonds amfterdam brakke grond;315a99742f928acf67c539233f967d14
moor;moor;moor;"hertog van brunswyk wolrtenbuttel met baar koninglyke hoogheyd mevrouwe de princefle gouvernante geconfereerd. voorts word nog van daar gemeld dat heeden agt daagen de kleyne moor, die door dea gouverneur generaal yan nederlandfch india . den heer mos- fel, aao de eif stadhouder yk. familie tot prefert gezonden is; door den";1756;/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_17xx/kranten_pd_175x/1756/04/06/DDD_ddd_010259219_mpeg21/DDD_010259219_0005_articletext.xml;moor,;25;51;hertog brunswyk wolrtenbuttel baar koninglyke hoogheyd mevrouwe princefle gouvernante geconfereerd voorts word gemeld heeden daagen kleyne moor gouverneur generaal nederlandfch india stadhouder familie prefert gezonden;9af86a6187f4802c765a59e50ecb1c21
moor;moor;moor;van de convoye en licenten te tholen , heeft in diequal-teyt tet vergadering van haer hoog mog. den eed afgeleft. veorleeden maendag is de kleyne moor , die door eien gouverneur generaal van nederlandfch indien de heer moffel , aen het stadhouderlyke hof prefcnt gezonden is, door den engelfehen hof prediker;1756;/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_17xx/kranten_pd_175x/1756/04/03/DDD_ddd_010715104_mpeg21/DDD_010715104_0004_articletext.xml;moor;25;51;convoye licenten tholen diequalteyt vergadering hoog afgeleft veorleeden maendag kleyne moor eien gouverneur generaal nederlandfch moffel stadhouderlyke prefcnt gezonden engelfehen prediker;aeb897cda974d8e22a3d48656c79f857
moor;moor;moor;van de convnyen cn liceo ten tetholen, heeft in die qualiteyt ter vergadering van haar hoog mog. den eed afgelegt. voorlede maandag is de klevne moor, die door den gouverneur- generaal van nederlands india, den heer model, aan het stadhouderlykeliof prefent ge zonden is, door den engelfen hof-prediker in het appartement;1756;/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_17xx/kranten_pd_175x/1756/04/03/DDD_ddd_011224409_mpeg21/DDD_011224409_0004_articletext.xml;moor,;25;51;convnyen liceo tetholen qualiteyt vergadering hoog afgelegt voorlede klevne moor gouverneur generaal nederlands india model stadhouderlykeliof prefent zonden engelfen hofprediker appartement;1845a1ae03f73ae6f2d21ad606753226
moor;moor;moor;"vari vuffingeri was vertrokken he schip spre vie !:burg, kapt. jan ie ge rfe 4 jiaar angola ;fen van middelbufghe tschip , 7 faarnlkivt. piet de moor, ria de ku dz ite blaaye lest ze ilf jacs rannesriaarhiifumrfjvo deze stad zyn geriaderd pi etef - . ,.; ; ;:?.. hief hatonde rftaande";1756;/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_17xx/kranten_pd_175x/1756/04/12/DDD_ddd_010910249_mpeg21/DDD_010910249_0003_articletext.xml;moor,;25;51;vari vuffingeri vertrokken schip spre burg kapt jiaar angola middelbufghe tschip faarnlkivt piet moor blaaye lest jacs rannesriaarhiifumrfjvo stad geriaderd etef hief hatonde rftaande;18fd2de8d381c9063fbd1d3c5f30c7d1
moor;moor;moor;jaaren gevvo fi was in de herberg aldaar te logeeren wierd door den waard, wanneer hy naauvvelyks binnen getreden was, en het lyk door den moor - denaar en zynen zoon by de anderhalve myl verre van hurth op eenen kruy wagen vervoerd, en in eenen zak met steencn in eene;1756;/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_17xx/kranten_pd_175x/1756/04/17/DDD_ddd_011224415_mpeg21/DDD_011224415_0001_articletext.xml;moor;25;51;jaaren gevvo herberg aldaar logeeren wierd waard naauvvelyks getreden moor denaar zynen zoon anderhalve verre hurth eenen kruy wagen vervoerd eenen steencn;0a9034d7ffd5b1c307ab95a0ad0afc73
moor;moor;moor;"fabrifeert en verkoopt verfcheide zoorte van fluwelen, zyde stoffen, als rportefoay, gtodetoer, armofyn , rasdefaua ,en rastlccontrcs; ook zy en gaare plues, trypen. gaas, taf, moor: en daar by, verfcheide goederen tot een fianfche winkel behorende, alles tofeen civile prys. heeft ook voot hoedemakers tot een pioef, een paitytje van eenige";1756;/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_17xx/kranten_pd_175x/1756/05/29/DDD_ddd_010573711_mpeg21/DDD_010573711_0005_articletext.xml;moor:;25;51;fabrifeert verkoopt verfcheide zoorte fluwelen stoffen rportefoay gtodetoer armofyn rasdefaua rastlccontrcs gaare plues trypen gaas moor verfcheide goederen fianfche winkel behorende alles tofeen civile prys voot hoedemakers pioef paitytje;485bd6e8d639b4b6288c459d7eb11465
