word;context;year;file_path;original_token;target_position;context_length;signature;hash
moor;"arias is na ceuta ve rtrocken, om het douvcintment waer te nemen : de brieven van den 6 uyt die belegerde stad melden, dat de mooren den 3 en 5 vehement gefchoten hebben ; doch maer twee soldaten gequetft.cn de belegerden waleker ge antwoort: twee onfer galeyen zijn nae oran venrocken";1698;/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_16xx/1698/05/13/DDD_ddd_011227391_mpeg21/DDD_011227391_0001_articletext.xml;mooren;25;51;arias ceuta rtrocken douvcintment waer nemen brieven den uyt die belegerde stad melden mooren den vehement gefchoten hebben doch maer twee soldaten gequetftcn belegerden waleker antwoort twee onfer galeyen zijn nae oran venrocken;38ad83a3e885bdaa92102693ba9ba2f6
moor;"is, dat defelvc van toledo naer madrid ftont te reverte;en : ln de belegering van ceuta icheen men geen fwarigheyt te maken wam, hoewel de mooren een convoy van ettelijke hondert kemels met krvjgs munitie van tetuan ontfangen hadden, konden cy echter, met van de lantzijde alleen attacque en, fob lang";1698;/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_16xx/1698/05/06/DDD_ddd_011227385_mpeg21/DDD_011227385_0002_articletext.xml;mooren;25;51;defelvc toledo naer madrid ftont reverteen belegering ceuta icheen men geen fwarigheyt maken wam hoewel mooren convoy ettelijke hondert kemels krvjgs munitie tetuan ontfangen hadden konden echter lantzijde alleen attacque fob lang;fc96173b4d0b27f3e1f3677d75ce7626
moor;"arias is oa cema ven rocken, om het gouvernement waer te nemen : de brieven van den 6 uyt die belegerde stad melden, dat dc mooren den 3 en 5 vehetnent gefchoten nebben ; doch maer twee soldaten geqaetft.cn de belegerden wafcker geamwoort: twee onfer galeyen zijn naet tan venrocken ,orrt";1698;/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_16xx/1698/05/15/DDD_ddd_011227392_mpeg21/DDD_011227392_0001_articletext.xml;mooren;25;51;arias cema ven rocken gouvernement waer nemen brieven den uyt die belegerde stad melden mooren den vehetnent gefchoten nebben doch maer twee soldaten geqaetftcn belegerden wafcker geamwoort twee onfer galeyen zijn naet tan venrocken orrt;e66e6d86b46b2d9dba1566b8d44b307b
moor;ontflagen : mr. turville nam het sheriffchap aen en ondertekende verbontlchrift, by her welke hy lig tot het bedienen ve rbint: morgen ftaet in phetsvaomr. moore een nader verkiefinge gedaen te werden. het geit, het geen naer portsir. yden gefonden wert, is tot af be taling van de 18 oorlogfchepen,de bunders;1698;/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_16xx/1698/06/24/DDD_ddd_011227423_mpeg21/DDD_011227423_0002_articletext.xml;moore;25;51;ontflagen turville nam sheriffchap aen ondertekende verbontlchrift her welke lig bedienen rbint morgen ftaet phetsvaomr moore nader verkiefinge gedaen werden geit geen naer portsir yden gefonden wert taling oorlogfchepende bunders;98b546e5e17fb55bf3c6baa12204d7dd
moor;"grave van dathol als een armenier den grave maximiliaen prainer als een chinees, den graef van daun als een tarter; den prins longweil als een moor; den heriog van saxen als een indiaen den prins jofrph van lottha ringen als een italiaenfte boer den outfte prins van hanover als ceh hollaptfe";1698;/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_16xx/1698/06/03/DDD_ddd_011227406_mpeg21/DDD_011227406_0004_articletext.xml;"moor;";25;51;grave dathol als armenier den grave maximiliaen prainer als chinees den graef daun als tarter den prins longweil als moor den heriog saxen als indiaen den prins jofrph lottha ringen als italiaenfte boer den outfte prins hanover als ceh hollaptfe;4bde267d295feb7aa771a7abc098ce28
moor;gibralter den 1 february. in het begin van deze week zyn sdiepen met mond en kiygsbehoeftens van hier na ccuta , als nog van de mooren belegerd, gezonden, en ftaan, zoo als men zegt, in het koitc van twe regimenten, dewyl onder de bezetting viy veel zieken zyn, gcvolgt te wolden.;1698;/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_16xx/1698/03/10/DDD_ddd_010759218_mpeg21/DDD_010759218_0002_articletext.xml;mooren;25;51;gibralter den february begin deze week zyn sdiepen mond kiygsbehoeftens hier ccuta als nog mooren belegerd gezonden ftaan zoo als men zegt koitc twe regimenten dewyl bezetting viy veel zieken zyn gcvolgt wolden;69f2da84248a9a280ff4d63bafb3ca02
moor;de brieveh van madrid melden eenpa. rig, dat den coning van spange in volkomen gefonthcyt is,en eeoi ge, dat den fransen ambafiadeur aengeboden heeft, de mooren van voor ceuta door fijn conings wapenen te doen verdrijven maet dat niet aengenomen was.volgens fchirijven van elfcneur zijn fommige schepen, van die te lantskroon;1698;/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_16xx/1698/02/15/DDD_ddd_011227343_mpeg21/DDD_011227343_0005_articletext.xml;mooren;25;51;brieveh madrid melden eenpa rig den coning spange volkomen gefonthcyt isen eeoi den fransen ambafiadeur aengeboden heeft mooren ceuta fijn conings wapenen doen verdrijven maet niet aengenomen wasvolgens fchirijven elfcneur zijn fommige schepen die lantskroon;fd9bd2e9a59d9ab9ff6f675233826dcd
moor;heeft tyding vandemcrccdedcs kooings, bjr welcke den marquis de lede tos. generael der bat taille fn dcfe landen aengeqelt wert, medegebracht: lln het leger der mooren voor ceuta lo ujc door een fwaer onwe cr van dondfef en blizetn veel kruyt andere krijgsbehoeften co men- : fchen opgevlogen en gedurende deconfufie;1698;/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_16xx/1698/09/13/DDD_ddd_011227045_mpeg21/DDD_011227045_0006_articletext.xml;mooren;25;51;heeft tyding vandemcrccdedcs kooings bjr welcke den marquis lede tos generael der bat taille dcfe landen aengeqelt wert medegebracht lln leger der mooren ceuta ujc fwaer onwe dondfef blizetn veel kruyt andere krijgsbehoeften men fchen opgevlogen gedurende deconfufie;e5548cdb9cdae14a88bc7ca02d6fc7de
moor;barnaryen. eu den 21 november. wy hebben den is dclcs ccn mijr ijerc.- gejcelttf umk wcrcken der moore. , wcicki ilic ufl . dele stad lieuen , in de biant gdloocken, met dai succes , dat de verck. ovethooj geworpen uierdei , veelt;1698;/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_16xx/1698/09/30/DDD_ddd_011227056_mpeg21/DDD_011227056_0002_articletext.xml;moore.;17;43;barnaryen den november hebben den dclcs ccn mijr ijerc gejcelttf umk wcrcken der moore wcicki ilic ufl dele stad lieuen biant gdloocken dai succes verck ovethooj geworpen uierdei veelt;3c9db1a825470bdf05175c9854e154ce
moor;mada gafear , ou ils accompagneront quelques vaifleaux marchands. samedi dernier on lu pour nouveau she rif le sieur thomas howard ia place du sieur moor qui en eflexcufe, qui paye amende ordinaire. le premier accepte cette charge pour exercer conjointement avec le sieur turvilie . qui en auffi donne fa;1698;/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_16xx/1698/09/01/DDD_ddd_010551106_mpeg21/DDD_010551106_0003_articletext.xml;moor;25;51;mada gafear ils accompagneront quelques vaifleaux marchands samedi dernier pour nouveau she rif sieur thomas howard place sieur moor qui eflexcufe qui paye amende ordinaire premier accepte cette charge pour exercer conjointement avec sieur turvilie qui auffi donne;e818c5b2220918c6f38f315e7ea449a7
moor;barbaryen. , eu jen november. wy hebben den itt defes een mi onder .leelte iande wercken der moore welcki na dele stad liepen in dc bianc gi ttoocken, met aai succes, dit de weickcn overhoop geworpen wierden, vecu mooreii in de lucht vlogen;1698;/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_16xx/1698/09/27/DDD_ddd_011227057_mpeg21/DDD_011227057_0001_articletext.xml;moore;17;43;barbaryen jen november hebben den itt defes leelte iande wercken der moore welcki dele stad liepen bianc ttoocken aai succes dit weickcn overhoop geworpen wierden vecu mooreii lucht vlogen;aba9b9416d7c0df766ca29912592df2d
moor;- dvcargc , on cru abord que eftoit pour arrive du roy au withal, mais on apprit cnu iitc que eftoit au fujet du chevallier moore qui fut enterre la me me heure la chapelle de la tour. le ij du cou -aut il entra bridlinc ton un vaifs-uholiandois qui fert;1679;/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_16xx/1679/09/21/DDD_ddd_010965521_mpeg21/DDD_010965521_0002_articletext.xml;moore;25;51;dvcargc cru abord que eftoit pour arrive roy withal mais apprit cnu iitc que eftoit fujet chevallier moore qui fut enterre heure chapelle tour cou aut entra bridlinc ton vaifsuholiandois qui fert;b4c71d1bb1e26bbe6fe7b9226017bb41
moor;ivj jftcyf:en don jonn auflria, nevens, den adel die fjj yr. nebben vedelt, zijn voor vdn sarago ta ij fu er weder behouden aengvkomen. de moor. 1 . - yedeibelegert, maer alfoo daer eenige dagen tevoren, een go,et le couis ft van volck als anders wjs aengikomen . wertweynig iwitric jrcyr;1677;/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_16xx/1677/07/06/DDD_ddd_010758981_mpeg21/DDD_010758981_0002_articletext.xml;moor.;25;51;ivj jftcyfen don jonn auflria nevens den adel die fjj nebben vedelt zijn vdn sarago weder behouden aengvkomen moor yedeibelegert maer alfoo daer eenige dagen tevoren goet couis volck als anders wjs aengikomen wertweynig iwitric jrcyr;9ff01cc753a06a1aa07f0fa4f35cac8f
moor;om revengie te nemen tegens de engelfe, over de groote fchade die haer van die natie was aen gedaen, kon noch niet gefeght werden. de mooren hebben een groote vetbitteringe tegen die van tanger. tot tunis was een kerck, en wel 200 huyfen afgebrandt.;1677;/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_16xx/1677/10/30/DDD_ddd_010759097_mpeg21/DDD_010759097_0001_articletext.xml;mooren;25;44;revengie nemen tegens engelfe groote fchade die haer die natie was aen gedaen kon noch niet gefeght werden mooren hebben groote vetbitteringe die tanger tunis was kerck wel 200 huyfen afgebrandt;39377550e3e274e918df42d01e0272db
moor;"twee schepen waren aenghekomen ,de eenc 5! tripoli di barbarye, en de andere van st. sebaftiaenuyt yf hgie ; die van tripoli, feggen, dat de mooren wederom een ser verfamelden , fonder re weten teghens wie het ghemunt ,?5 dan ofte het op een stadt, by de spaneen befet, was acn-5 e0";1677;/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_16xx/1677/10/30/DDD_ddd_010899251_mpeg21/DDD_010899251_0001_articletext.xml;mooren;25;51;twee schepen waren aenghekomen eenc tripoli barbarye andere sebaftiaenuyt hgie die tripoli feggen mooren wederom ser verfamelden fonder weten teghens wie ghemunt dan ofte stadt spaneen befet was acn5;a3d5fad14bc5c61d15a0fcc8f291de8e
moor;"tot vxc kroonen to te op voorleden .saturdagh na ma- wd gefouden , doch het gemelde brevet luyt, dat het is, om oran; tegens de mooren te dcfe adcren op dat het nieten ko de ki hijne , jat het is.dm tegens. vtanckiijck te oorlogen. op voorleden woens ? , avont";1677;/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_16xx/1677/10/02/DDD_ddd_010927343_mpeg21/DDD_010927343_0001_articletext.xml;mooren;25;51;vxc kroonen voorleden saturdagh gefouden doch gemelde brevet luyt oran tegens mooren dcfe adcren nieten hijne jat isdm tegens vtanckiijck oorlogen voorleden woens avont;ce56296564263ec2fe897963223fd5e5
moor;"vlui ta begeven , zijnde jet pp de gemdde fregat rep met het ; hernomen schip , en het genome il mooi vaetiuygh, dier 40 mooren opwa,tr , weder toi cadixge- korncß. den ingeajeur vemcda vctiiccki op maesdagb aae pal ma, sa-da ortificutieu aldatr te bcli en, van waer, . coifu";1677;/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_16xx/1677/05/11/DDD_ddd_010927234_mpeg21/DDD_010927234_0003_articletext.xml;mooren;25;51;vlui begeven zijnde jet gemdde fregat rep hernomen schip genome mooi vaetiuygh dier mooren opwatr weder toi cadixge korncß den ingeajeur vemcda vctiiccki maesdagb aae pal sada ortificutieu aldatr bcli waer coifu;cabc1d5dcb9bbac5b64712472f68b4a5
moor;fendeva,iallefijnprctemien, als mede van de ! ou engenlcl : ,aineaen nemgedaen, van met inct alr ono-, et bekennen, dat de buwclijc- hcn2.el worden geflooten. den moor van den br , ,ba iadcuc zijnde, gelijckvootdefen gefegt, v1 ict, 1s nae 0udtvaners verreyit, latende !0- ds cenis acn navolgers, van niet verwaem ei?;1677;/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_16xx/1677/06/29/DDD_ddd_010899198_mpeg21/DDD_010899198_0001_articletext.xml;moor;25;51;fendevaiallefijnprctemien als mede engenlcl aineaen nemgedaen inct alr ono bekennen buwclijc hcn2el worden geflooten den moor den iadcuc zijnde gelijckvootdefen gefegt ict nae 0udtvaners verreyit latende cenis acn navolgers niet verwaem;aca8fbff4f77be9b87a3d5ad9d14cff9
moor;sweeden en fta den 23 dito is baba haftan uyt de campagne huys geko brengt meede iooco pezosin fpecie ,en ioocoo ps. aec nevensmeerandeicbuyt, diehyvande mooren hcett msn. dien felv dito opgebracht ? maiorkiner , uyl brigantijn genoomen : den schipperis hei fijn vijfdemaelj hier voor slaef is verkocht geweeft, den;1677;/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_16xx/1677/11/18/DDD_ddd_010899259_mpeg21/DDD_010899259_0006_articletext.xml;mooren;25;51;sweeden fta den dito baba haftan uyt campagne huys geko brengt meede iooco pezosin fpecie ioocoo aec nevensmeerandeicbuyt diehyvande mooren hcett msn dien felv dito opgebracht maiorkiner uyl brigantijn genoomen den schipperis hei fijn vijfdemaelj hier slaef verkocht geweeft den;2eeb35a3049e8ac805e3dc140bb50ba0
moor;"1 foonen van : is noc continueerden , en dat de outfte weder .ls gekomen met veel volcks , nae dat op fijn zyde jige mooren had gekregen, om daer mede te ,;_l ij jn broeder in fijn gcw.ldt kondebekot nt gebiet van algiers was onthoudende, al vas hadde verbrandt, en";1677;/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_16xx/1677/02/02/DDD_ddd_010899177_mpeg21/DDD_010899177_0004_articletext.xml;mooren;25;51;foonen noc continueerden outfte weder gekomen veel volcks nae fijn zyde jige mooren had gekregen daer mede broeder fijn gcwldt kondebekot gebiet algiers was onthoudende vas hadde verbrandt;0f6ad4f5f74ab2f5ec7f85d6d6f5068a
moor;"stucke gefchut, eea met 14 tfamen , in jompagnie, dan echter doot den tootni capiteyn verovert, en lhi opgefoaden ds vporlz,;? dea, capiteyn piifehier de moor heeft oock een piiofejzijnde met terrineutze vi gdaden, verovert, 1! de wdcls? hy ad citonje he ft op bficfct ends ddaer verkocht. - daerli tact";1677;/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_16xx/1677/02/09/DDD_ddd_010927183_mpeg21/DDD_010927183_0004_articletext.xml;moor;25;51;stucke gefchut eea tfamen jompagnie dan echter doot den tootni capiteyn verovert lhi opgefoaden vporlz dea capiteyn piifehier moor heeft oock piiofejzijnde terrineutze gdaden verovert wdcls citonje bficfct ends ddaer verkocht daerli tact;7524bd4f350cbc67578dbf446ab1c5f9
moor;"nchen en eea advys-barckj watt by haet hebben geyotght 7 scbcpea uys defe bay ca twee van mallaga, fy xijn gegaen praa te van de mooren belegett. men leiicht tiet de ichepca vaa allematte ondet he convoyyan caimjoto!. .7. ;. ;..: tf . ij - .- : , -:- . -";1677;/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_16xx/1677/09/14/DDD_ddd_010927338_mpeg21/DDD_010927338_0001_articletext.xml;mooren;25;51;nchen eea advysbarckj watt haet hebben geyotght scbcpea uys defe bay twee mallaga xijn gegaen praa mooren belegett men leiicht tiet ichepca vaa allematte ondet convoyyan caimjoto;02a3e01f91591aaf3343ff0b6b433ebb
moor;onfe groenl.ntsvac-rders gearriveert, als een der met 6 villen. oock zijn dien dagh noch binnen ! irent jo hatinghbuylen. ovei bilboa is meede tij -al mooren het belegh van otan hadden gequiteert, op len, foogefeght wert, van de portugeefche vloot- dae if uyt het ceurbiandenburglche leger voor stettin , dtemcl den;1677;/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_16xx/1677/09/14/DDD_ddd_010899231_mpeg21/DDD_010899231_0006_articletext.xml;mooren;25;51;onfe groenlntsvacrders gearriveert als der villen oock zijn dien dagh noch irent hatinghbuylen ovei bilboa meede tij mooren belegh otan hadden gequiteert len foogefeght wert portugeefche vloot dae uyt ceurbiandenburglche leger stettin dtemcl den;82e363b5b15a0513d579cd153795e752
moor;"iw 7 oo pefos aen remifen, ca dat de legeis in maicscien ! ten nae st. dinarir, ; over engelam foude tvcungejafo, dat ocan aende mooren foude ovet weren. .1 : sj , _- ! ,- :; -. -. gravenhage den to september. . op bekent maecken vaa dat.de vrouw lantgtavinne";1677;/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_16xx/1677/09/11/DDD_ddd_010927337_mpeg21/DDD_010927337_0007_articletext.xml;mooren;25;51;pefos aen remifen legeis maicscien ten nae dinarir engelam foude tvcungejafo ocan aende mooren foude ovet weren gravenhage den september bekent maecken vaa datde vrouw lantgtavinne;6170a789209dd40a2770b0fee25c9083
moor;"weyden , en foo die gront fee bequaemis , foo tllen wy de velden van out-tanger mogen gebruyeken , mits bellende eenige kkynighcden aen de mooren, om na defelve te ficn; ide fal den capiteyn van het vdtfigobligeren , om te ve rforgen at het felve getal van beeften wed er,om";1681;/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_16xx/1681/01/04/DDD_ddd_010759190_mpeg21/DDD_010759190_0002_articletext.xml;mooren,;25;51;weyden foo die gront fee bequaemis foo tllen velden outtanger mogen gebruyeken mits bellende eenige kkynighcden aen mooren defelve ficn ide fal den capiteyn vdtfigobligeren rforgen felve getal beeften wed erom;bbfabdf7102fc8cc79f29ce29777fa50
moor;"de 003 .ad- koor., in la dt van wirtembergh gekocht ennae deaengcft lde mi; ij nen gefonden. het couttnueen, dat monfr. monclar wrd een vliegendt leger van moor man om trent defe stadt wil houde 1, om 1 een of andet tegen voor-jaer medeaen te vangen, dan dit zijn maer loflegeruchten. de franfl";1681;/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_16xx/1681/01/11/DDD_ddd_010759192_mpeg21/DDD_010759192_0003_articletext.xml;moor;25;51;003 koor wirtembergh gekocht ennae deaengcft lde nen gefonden couttnueen monfr monclar wrd vliegendt leger moor man trent defe stadt wil houde andet voorjaer medeaen vangen dan dit zijn maer loflegeruchten franfl;7e236735d3f1561b8e4b678325524ae8
moor;geen prattica willen geven , of water laten halen , noch yets tot haer vervetfing laten koopen. men feght dat in groot peryckel van de mooren is , en dat larrache reets dae ftormen uyigheftaen heefr, nier felve vereyft confirmatie. de scheepen na indien gedeftineert,leggen tot st. lucarop haer vertreek. den;1681;/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_16xx/1681/09/11/DDD_ddd_010759027_mpeg21/DDD_010759027_0001_articletext.xml;mooren;25;51;geen prattica willen geven water laten halen noch yets haer vervetfing laten koopen men feght groot peryckel mooren larrache reets dae ftormen uyigheftaen heefr nier felve vereyft confirmatie scheepen indien gedeftineertleggen lucarop haer vertreek den;465efeb91bba3fe00ecc8a024cbe9886
moor;amfterdarn den , september. van liflabon is tydi.ngevan dt 16 augufti, dat daegs daer aen 4 fianffe fiegatten van daei in waien geloopen ,omop de mooren van zake te kiuyflen. diie gen te vooren was aldaer eea konings schip omgeqagen , met. stucken, door onvoorlichtigheyt van dc portugefen. amfterdarn den 15;1681;/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_16xx/1681/09/16/DDD_ddd_010759200_mpeg21/DDD_010759200_0004_articletext.xml;mooren;25;51;amfterdarn den september liflabon tydingevan augufti daegs daer aen fianffe fiegatten daei waien geloopen omop mooren zake kiuyflen diie gen vooren was aldaer eea konings schip omgeqagen stucken onvoorlichtigheyt portugefen amfterdarn den;018a56108c33f59fa7c6a1a30da4769c
moor;niets van belang voorgevallen is mier dat de laetfle de wercken, buyten de plaets aengelegt, met ernft voortretten, om ie beier te overyallcn van de mooren gedeckt wefen.;1699;/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_16xx/1699/01/24/DDD_ddd_011227160_mpeg21/DDD_011227160_0002_articletext.xml;mooren;25;28;niets belang voorgevallen mier laetfle wercken buyten plaets aengelegt ernft voortretten beier overyallcn mooren gedeckt wefen;52157f2451d6d9fa061c946fc62e75dd
moor;voorgenomen is, lr.vocr van onfe wollemanufafturen te beletten erlc felfs te nukcutot groot nadeel van het geheele rij , en wel bylonder dcweftcr gcdeejtenjj mi. moor en mr. yates kregen ordre, een bil op cc ftcllrn , oin fcrfcheytfe schepen ontflaen van dctoenaliieyicn van ri .actc dec navigatiewelcke by gelegeniheyt van;1699;/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_16xx/1699/01/01/DDD_ddd_011227141_mpeg21/DDD_011227141_0002_articletext.xml;moor;25;51;voorgenomen lrvocr onfe wollemanufafturen beletten erlc felfs nukcutot groot nadeel geheele rij wel bylonder dcweftcr gcdeejtenjj moor yates kregen ordre bil ftcllrn oin fcrfcheytfe schepen ontflaen dctoenaliieyicn actc dec navigatiewelcke gelegeniheyt;0879d3a3072a22b58c7efd2f5da2eaae
moor;vjh onfe wolle manufafturen te beletten ecll- felfs te maker tot groot nadeel van het geheele rijck, en wel bylonder de weit er gedcejtens: mi. moor en mr. yates kregen ordre , een bil op re ftd! - , oiri mfcheytfe schepen ontllaen van detcenaliteyien van riv.cte dcc navigatie, welcke by;1699;/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_16xx/1699/01/03/DDD_ddd_011227140_mpeg21/DDD_011227140_0002_articletext.xml;moor;25;51;vjh onfe wolle manufafturen beletten ecll felfs maker groot nadeel geheele rijck wel bylonder weit gedcejtens moor yates kregen ordre bil ftd oiri mfcheytfe schepen ontllaen detcenaliteyien rivcte dcc navigatie welcke;919ab2849fe7bda372682bb7e20b64f8
moor;belegerden niets van belang voorgevallen is maer dat delaetftede wercken , buyten dc plaets aengclegt, met .nft voortfetten, om te beier te overvalkn van de mooren gedeckt welen.;1699;/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_16xx/1699/01/22/DDD_ddd_011227159_mpeg21/DDD_011227159_0002_articletext.xml;mooren;25;28;belegerden niets belang voorgevallen maer delaetftede wercken buyten plaets aengclegt nft voortfetten beier overvalkn mooren gedeckt welen;a366a4706062e6224ed44d0b26571d19
moor;het bdiehtigen lieten wy een mijn onder een van de mootfle attu ,wpi - ec vvandcn toegefchoten waren, fnrmgen, met.dat,foc ? dat het werc der mooren gefchonden wiert en een goer getal ilelegeraeisomquamengequetft wiert : pgens den avont ontaakenfy fen oven,met 36 qiu ntalcri kruyt gevalt,na de kant van once nieuwe;1699;/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_16xx/1699/04/18/DDD_ddd_011227293_mpeg21/DDD_011227293_0001_articletext.xml;mooren;25;51;bdiehtigen lieten mijn mootfle attu wpi vvandcn toegefchoten waren fnrmgen metdatfoc werc der mooren gefchonden wiert goer getal ilelegeraeisomquamengequetft wiert pgens den avont ontaakenfy fen ovenmet qiu ntalcri kruyt gevaltna kant once nieuwe;c481b4eec6aa751afe86f24c581272f6
moor;van dongafpar dcsilva , eertijts viccroy van nieu-spange geweeft, iin overledeiw van ceuta wert van den 7 defes gefchreven, dat ,de bclegerdcn, jcmerckcnde, dat de mooren piet vlijt aen een linie werekten, een oven hebben doen fpringen en met defelve een gc: lte van de vyanilijckewercken gdlecht doch dat de mooren;1699;/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_16xx/1699/04/11/DDD_ddd_011227286_mpeg21/DDD_011227286_0002_articletext.xml;mooren;25;51;dongafpar dcsilva eertijts viccroy nieuspange geweeft iin overledeiw ceuta wert den defes gefchreven bclegerdcn jcmerckcnde mooren piet vlijt aen linie werekten oven hebben doen fpringen defelve lte vyanilijckewercken gdlecht doch mooren;adfb5026a2ce6c947c47cb22a081a82e
moor;mooren piet vlijt aen een linie werekten, een oven hebben doen fpringen en met defelve een gc: lte van de vyanilijckewercken gdlecht doch dat de mooren echter hun arbeyt onvermoeyt voortfetten en een renfort van 2000 , :- st.tebaftfaoi september. het schip de - - del vil. lar ij st. therefa,;1699;/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_16xx/1699/04/11/DDD_ddd_011227286_mpeg21/DDD_011227286_0002_articletext.xml;mooren;25;51;mooren piet vlijt aen linie werekten oven hebben doen fpringen defelve lte vyanilijckewercken gdlecht doch mooren echter hun arbeyt onvermoeyt voortfetten renfort 2000 sttebaftfaoi september schip del vil lar therefa;49d0cad15c7e57ea5fa0093cb77e3e79
moor;: ecu overfte met een marefchals staf: het koninklijke lijc , gtlijck het iii maulbleum gellaen had,onder een verheinltelel van ywart velours,van binnen niet silvere moor bekleet en groote silvere franje behangen, en door koninklijke katner-heeren , welcke alk graven waren , gedragen : den hof-marfchal van hahn met 15 kamer;1699;/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_16xx/1699/05/09/DDD_ddd_011227533_mpeg21/DDD_011227533_0005_articletext.xml;moor;25;51;ecu overfte marefchals staf koninklijke lijc gtlijck iii maulbleum gellaen hadonder verheinltelel ywart veloursvan niet silvere moor bekleet groote silvere franje behangen koninklijke katnerheeren welcke alk graven waren gedragen den hofmarfchal hahn kamer;69e2e38d7b5d01050187f06cb7e505bd
moor;"avenir tous les miniftres publics qui viendront en cette cour, iront audience du duc de glocefter. on condamne aux dernie res seffions, les nommez butler moore des amendes confiderables , le premier pour avoir parle infolemment du roy 8c de archeve que de cantorbery ; et autre pour avoir compofe un";1699;/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_16xx/1699/06/15/DDD_ddd_010551187_mpeg21/DDD_010551187_0003_articletext.xml;moore;25;51;avenir tous les miniftres publics qui viendront cette cour iront audience duc glocefter condamne aux dernie res seffions les nommez butler moore des amendes confiderables premier pour avoir parle infolemment roy archeve que cantorbery autre pour avoir compofe;ce6ea2ca62a0412b2790cd8d4e8cb5b2
moor;"vycndeii ooclc veel werek; foo dat men eyndew ctf lies van 67 man eade het bekomen vanacht gequctften ende met het felve vier attaqucnvan de mooren of een derdepr van hun campement , meefter wiert :tsn eerften liet men aen een staketfel naer de buytenkant ende bracht het ioo ver in";1699;/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_16xx/1699/03/28/DDD_ddd_011227280_mpeg21/DDD_011227280_0001_articletext.xml;mooren;25;51;vycndeii ooclc veel werek foo men eyndew ctf lies man eade bekomen vanacht gequctften ende felve vier attaqucnvan mooren derdepr hun campement meefter wiert tsn eerften liet men aen staketfel naer buytenkant ende bracht ioo ver;de3cd69e992b263ba0306a4b6fc6b871
moor;van hun campement , meefter wiert :tsn eerften liet men aen een staketfel naer de buytenkant ende bracht het ioo ver in staet, dat de mooren het vergeefs tegen de nacht lochitn re herwinnen : een brant, die weynig lafer quast gedaen maer men kreegfe noch gcluckig geklcht. tienvy ons gedurig;1699;/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_16xx/1699/03/28/DDD_ddd_011227280_mpeg21/DDD_011227280_0001_articletext.xml;mooren;25;51;hun campement meefter wiert tsn eerften liet men aen staketfel naer buytenkant ende bracht ioo ver staet mooren vergeefs nacht lochitn herwinnen brant die weynig lafer quast gedaen maer men kreegfe noch gcluckig geklcht tienvy ons gedurig;ef7a4b02c34efbea1cd9cc0873d01fa8
